subscriber_id,product,region,acquisition_channel,start_date,contract_type,contract_end_date,bundle_depth,mrr,nps_score,status,churn_date,churn_reason,plan_change,propensity_score,tenure_months,tenure_cohort,last_interaction_date,days_to_churn,grace_period
SKY-02500,Sky Glass/Sky Q,England,Direct,2024-04-21,OOC,2026-01-01,single,74.87,8,churned,2024-06-10,price,none,0.987,2,0-6m,2024-03-12,90,false
SKY-02501,Sky Cinema,England,Online,2025-02-08,in-contract,2026-08-02,triple,14.52,7,active,,,none,0.109,14,1-2yr,2026-02-02,,false
SKY-02502,Sky Sports,England,Telesales,2025-11-12,in-contract,2026-11-07,single,18.36,10,active,,,none,0.304,5,0-6m,2026-03-16,,false
SKY-02503,Sky Glass/Sky Q,England,Retail,2025-09-12,rolling-monthly,,double,75.93,6,active,,,none,0.308,7,6-12m,2025-10-08,,false
SKY-02504,Sky Mobile,England,Telesales,2024-05-12,rolling-monthly,,single,14.19,10,churned,2025-06-16,found_better_deal,downgrade,0.935,13,1-2yr,2025-05-29,18,false
SKY-02505,Sky Sports,England,Telesales,2024-02-25,rolling-monthly,,single,27.55,9,active,,,none,0.05,26,2-5yr,2025-12-04,,false
SKY-02506,NOW TV,England,Direct,2024-07-08,rolling-monthly,,triple,9.7,6,churned,2026-01-15,not_using,none,0.811,18,1-2yr,2025-11-01,75,false
SKY-02507,Sky Glass/Sky Q,England,Online,2024-05-13,in-contract,2026-05-03,double,57.56,8,active,,,none,0.266,23,1-2yr,2026-02-22,,false
SKY-02508,NOW TV,England,Partner,2025-02-17,rolling-monthly,,triple,19.23,8,active,,,none,0.443,14,1-2yr,2025-12-02,,false
SKY-02509,Sky Mobile,England,Telesales,2025-02-08,OOC,2025-08-04,single,39.23,10,churned,2025-12-11,not_using,none,0.882,10,6-12m,2025-11-16,25,false
SKY-02510,Sky Broadband,England,Telesales,2024-05-21,in-contract,2025-11-12,triple,55.29,10,active,,,none,0.49,23,1-2yr,2025-12-05,,false
SKY-02511,Sky Sports,England,Online,2025-01-11,OOC,2025-08-04,single,27.13,9,churned,2026-01-07,moved,none,0.74,12,1-2yr,2025-12-07,31,false
SKY-02512,Sky Protect,England,Retail,2024-08-30,in-contract,2026-08-20,double,19.75,8,active,,,none,0.133,20,1-2yr,2026-02-23,,false
SKY-02513,Sky Protect,England,Online,2024-02-03,OOC,2025-11-02,single,11.25,9,active,,,none,0.307,26,2-5yr,2025-10-20,,false
SKY-02514,NOW TV,Wales,Online,2025-11-09,rolling-monthly,,triple,16.08,4,active,,,none,0.182,5,0-6m,2025-10-10,,false
SKY-02515,Sky Cinema,England,Retail,2025-07-31,in-contract,2026-07-26,double,22.86,7,active,,,none,0.196,9,6-12m,2025-12-05,,false
SKY-02516,Sky Broadband,England,Online,2024-09-25,in-contract,2026-09-15,single,46.02,8,active,,,none,0.046,19,1-2yr,2026-03-19,,false
SKY-02517,Sky Broadband,England,Online,2025-05-11,in-contract,2027-05-01,double,60.17,10,active,,,none,0.031,11,6-12m,2026-04-01,,false
SKY-02518,Sky Protect,NI,Partner,2024-08-18,rolling-monthly,,single,17.29,10,active,,,none,0.153,20,1-2yr,2026-02-22,,false
SKY-02519,Sky Protect,England,Telesales,2025-12-30,in-contract,2027-06-23,single,18.86,7,active,,,none,0.025,4,0-6m,2025-11-28,,false
SKY-02520,NOW TV,Scotland,Online,2024-07-05,rolling-monthly,,single,7.62,9,churned,2024-07-06,not_using,none,0.853,0,0-6m,2024-05-01,66,false
SKY-02521,NOW TV,England,Retail,2025-01-12,rolling-monthly,,single,11.51,3,churned,2025-06-08,financial_hardship,none,0.786,5,0-6m,2025-04-11,58,false
SKY-02522,Sky Cinema,England,Partner,2024-01-04,OOC,2025-12-02,double,21.38,0,churned,2024-11-08,found_better_deal,none,0.932,10,6-12m,2024-09-13,56,false
SKY-02523,Sky Broadband,England,Telesales,2024-12-31,in-contract,2025-12-26,single,28.29,9,active,,,none,0.024,16,1-2yr,2026-01-29,,false
SKY-02524,Sky Broadband,England,Direct,2024-01-11,rolling-monthly,,single,36.94,5,churned,2024-12-01,price,none,0.966,11,6-12m,2024-10-06,56,false
SKY-02525,Sky Cinema,England,Retail,2024-02-11,OOC,2025-08-04,single,14.9,9,active,,,none,0.107,26,2-5yr,2025-12-07,,false
SKY-02526,NOW TV,England,Telesales,2025-09-13,rolling-monthly,,double,8.05,7,churned,2025-10-06,found_better_deal,none,0.851,1,0-6m,2025-07-15,83,false
SKY-02527,Sky Mobile,England,Telesales,2024-01-20,in-contract,2026-01-09,single,41.53,10,churned,2026-01-20,financial_hardship,none,0.914,24,2-5yr,2026-01-02,18,true
SKY-02528,NOW TV,England,Partner,2024-07-13,rolling-monthly,,single,5.5,10,churned,2025-10-07,found_better_deal,none,0.704,15,1-2yr,2025-08-27,41,false
SKY-02529,Sky Broadband,England,Online,2024-11-10,in-contract,2026-05-04,double,41.54,7,active,,,none,0.159,17,1-2yr,2025-11-12,,false
SKY-02530,Sky Broadband,England,Direct,2024-04-11,rolling-monthly,,double,32.6,8,active,,,none,0.181,24,2-5yr,2026-01-17,,false
SKY-02531,Sky Cinema,England,Direct,2025-02-24,rolling-monthly,,double,22.51,5,active,,,none,0.257,14,1-2yr,2025-12-19,,false
SKY-02532,Sky Cinema,England,Partner,2025-06-02,in-contract,2026-11-24,double,14.89,10,active,,,none,0.245,10,6-12m,2025-10-12,,false
SKY-02533,NOW TV,NI,Retail,2024-04-10,rolling-monthly,,single,12.43,8,churned,2024-10-25,price,none,0.645,6,6-12m,2024-07-29,88,false
SKY-02534,Sky Glass/Sky Q,England,Direct,2025-03-06,in-contract,2026-08-28,double,61.79,8,active,,,none,0.453,13,1-2yr,2025-12-12,,false
SKY-02535,Sky Broadband,England,Online,2024-11-11,in-contract,2025-11-06,double,36.62,4,active,,,none,0.037,17,1-2yr,2025-12-04,,false
SKY-02536,NOW TV,England,Online,2025-11-03,rolling-monthly,,triple,6.55,1,active,,,none,0.059,5,0-6m,2025-11-23,,false
SKY-02537,Sky Broadband,Scotland,Telesales,2025-12-19,in-contract,2026-12-14,double,30.73,9,active,,,none,0.355,4,0-6m,2025-11-21,,false
SKY-02538,Sky Sports,England,Direct,2025-02-16,in-contract,2026-08-10,triple,36.98,6,active,,,none,0.654,14,1-2yr,2026-01-12,,false
SKY-02539,Sky Cinema,England,Online,2024-05-16,OOC,2025-08-04,single,8.26,8,churned,2025-09-04,price,downgrade,0.712,16,1-2yr,2025-07-24,42,false
SKY-02540,Sky Cinema,England,Online,2025-02-07,rolling-monthly,,single,16.88,4,churned,2025-07-22,financial_hardship,none,0.747,5,0-6m,2025-04-25,88,false
SKY-02541,Sky Sports,England,Online,2025-07-03,OOC,2025-12-02,triple,35.97,5,active,,,none,0.24,9,6-12m,2025-12-22,,false
SKY-02542,NOW TV,England,Direct,2024-10-20,in-contract,2026-10-10,single,14.36,3,churned,2024-12-20,financial_hardship,none,0.731,2,0-6m,2024-11-03,47,false
SKY-02543,Sky Broadband,England,Online,2025-07-08,in-contract,2027-06-28,single,51.62,7,active,,,none,0.046,9,6-12m,2025-12-12,,false
SKY-02544,Sky Protect,England,Telesales,2024-10-20,in-contract,2025-10-15,double,26.15,7,active,,,upgrade,0.309,18,1-2yr,2026-02-22,,false
SKY-02545,Sky Glass/Sky Q,England,Partner,2024-03-09,OOC,2025-05-06,triple,103.73,10,active,,,upgrade,0.231,25,2-5yr,2026-02-18,,false
SKY-02546,Sky Mobile,Scotland,Telesales,2024-03-03,in-contract,2026-02-21,single,33.65,10,churned,2025-01-19,price,none,0.567,10,6-12m,2024-11-01,79,false
SKY-02547,Sky Mobile,England,Telesales,2025-07-09,in-contract,2026-07-04,single,41.56,6,active,,,none,0.006,9,6-12m,2025-10-08,,false
SKY-02548,Sky Protect,England,Online,2025-02-16,in-contract,2027-02-06,single,15.18,10,churned,2026-03-07,financial_hardship,none,0.564,13,1-2yr,2026-02-28,7,false
SKY-02549,Sky Glass/Sky Q,Scotland,Online,2025-04-04,in-contract,2026-03-30,single,69.43,9,active,,,none,0.097,12,1-2yr,2026-01-19,,false
SKY-02550,Sky Cinema,England,Online,2025-09-08,OOC,2025-07-05,double,13.01,2,active,,,none,0.157,7,6-12m,2025-11-20,,false
SKY-02551,Sky Cinema,England,Partner,2025-11-30,rolling-monthly,,double,20.48,10,active,,,none,0.517,5,0-6m,2026-01-29,,false
SKY-02552,Sky Protect,England,Online,2025-11-22,rolling-monthly,,triple,29.76,9,active,,,none,0.066,5,0-6m,2026-01-16,,false
SKY-02553,Sky Protect,England,Online,2025-03-16,in-contract,2027-03-06,double,18.1,4,active,,,none,0.106,13,1-2yr,2025-11-16,,false
SKY-02554,NOW TV,Scotland,Telesales,2025-10-24,rolling-monthly,,single,10.91,9,churned,2026-03-01,found_better_deal,none,0.889,5,0-6m,2026-02-07,22,false
SKY-02555,Sky Sports,England,Telesales,2025-09-10,in-contract,2026-09-05,single,21.33,8,active,,,none,0.156,7,6-12m,2026-01-28,,false
SKY-02556,Sky Cinema,England,Partner,2025-09-06,in-contract,2027-08-27,double,20.02,9,active,,,none,0.14,7,6-12m,2026-03-12,,false
SKY-02557,Sky Cinema,England,Online,2024-07-06,in-contract,2025-07-01,triple,23.34,10,active,,,none,0.258,21,1-2yr,2026-03-31,,false
SKY-02558,Sky Glass/Sky Q,England,Online,2024-08-15,in-contract,2026-08-05,single,51.67,9,active,,,none,0.066,20,1-2yr,2025-10-19,,false
SKY-02559,Sky Mobile,England,Partner,2025-01-25,in-contract,2026-01-20,double,43.95,9,active,,,none,0.083,15,1-2yr,2026-01-05,,false
SKY-02560,Sky Glass/Sky Q,England,Telesales,2025-05-31,OOC,2025-11-02,double,66.96,10,churned,2025-06-27,price,none,0.69,1,0-6m,2025-05-25,33,false
SKY-02561,Sky Broadband,England,Partner,2024-11-05,in-contract,2025-10-31,single,62.42,0,active,,,upgrade,0.231,17,1-2yr,2025-12-22,,false
SKY-02562,Sky Cinema,England,Telesales,2024-10-29,OOC,2026-01-01,single,13.77,10,active,,,none,0.151,18,1-2yr,2025-12-28,,false
SKY-02563,Sky Broadband,England,Retail,2025-03-22,in-contract,2026-09-13,single,48.81,8,active,,,none,0.084,13,1-2yr,2025-11-28,,false
SKY-02564,Sky Broadband,Wales,Telesales,2024-10-03,OOC,2025-09-03,double,62.35,5,active,,,none,0.236,18,1-2yr,2025-12-29,,false
SKY-02565,Sky Sports,England,Direct,2025-10-01,in-contract,2027-09-21,triple,29.34,9,active,,,none,0.455,6,6-12m,2025-12-15,,false
SKY-02566,Sky Protect,England,Online,2024-05-17,rolling-monthly,,single,13.79,9,active,,,none,0.351,23,1-2yr,2026-01-21,,false
SKY-02567,Sky Cinema,England,Retail,2025-12-28,OOC,2025-07-05,single,11.4,8,active,,,none,0.105,4,0-6m,2025-11-05,,false
SKY-02568,Sky Glass/Sky Q,England,Online,2024-01-26,in-contract,2025-01-20,single,79.36,8,active,,,upgrade,0.125,27,2-5yr,2026-03-27,,false
SKY-02569,Sky Sports,England,Online,2025-02-21,in-contract,2027-02-11,double,28.62,8,active,,,none,0.224,14,1-2yr,2025-11-16,,false
SKY-02570,Sky Cinema,Wales,Telesales,2024-09-10,OOC,2025-09-03,double,19.93,9,active,,,upgrade,0.307,19,1-2yr,2026-02-19,,false
SKY-02571,Sky Protect,England,Direct,2025-07-31,rolling-monthly,,single,8.08,10,active,,,none,0.064,9,6-12m,2026-01-31,,false
SKY-02572,Sky Glass/Sky Q,Scotland,Direct,2025-04-26,rolling-monthly,,single,72.46,4,active,,,none,0.357,12,1-2yr,2026-01-05,,false
SKY-02573,Sky Broadband,England,Direct,2025-03-01,in-contract,2026-08-23,single,44.92,9,active,,,none,0.508,13,1-2yr,2025-11-21,,false
SKY-02574,Sky Cinema,England,Direct,2024-10-26,in-contract,2026-10-16,double,20.91,10,active,,,none,0.442,18,1-2yr,2025-12-08,,false
SKY-02575,Sky Sports,England,Online,2024-09-18,in-contract,2026-03-12,double,29.47,8,active,,,none,0.134,19,1-2yr,2025-10-17,,false
SKY-02576,Sky Glass/Sky Q,England,Online,2025-07-30,in-contract,2027-01-21,double,44.7,8,active,,,none,0.378,9,6-12m,2026-01-03,,false
SKY-02577,Sky Cinema,England,Retail,2025-12-14,in-contract,2027-06-07,triple,22.27,8,active,,,none,0.107,4,0-6m,2026-03-03,,false
SKY-02578,Sky Mobile,England,Direct,2024-09-13,OOC,2025-06-05,single,22.05,6,churned,2025-04-13,price,none,0.896,7,6-12m,2025-02-07,65,false
SKY-02579,Sky Sports,England,Partner,2025-08-12,rolling-monthly,,single,26.41,7,churned,2025-09-23,not_using,none,0.753,1,0-6m,2025-07-24,61,false
SKY-02580,Sky Sports,England,Online,2025-08-10,OOC,2025-11-02,double,25.36,10,active,,,none,0.022,8,6-12m,2025-12-09,,false
SKY-02581,Sky Sports,England,Retail,2025-01-20,in-contract,2026-01-15,triple,23.47,3,active,,,none,0.119,15,1-2yr,2025-10-26,,false
SKY-02582,Sky Cinema,England,Direct,2024-06-12,rolling-monthly,,double,15.57,8,churned,2024-08-02,price,none,0.673,2,0-6m,2024-06-12,51,false
SKY-02583,Sky Sports,England,Partner,2025-12-28,in-contract,2026-12-23,double,21.46,8,active,,,none,0.503,4,0-6m,2025-11-08,,false
SKY-02584,Sky Broadband,England,Retail,2024-02-25,in-contract,2026-02-14,single,53.42,7,churned,2024-07-04,price,none,0.812,5,0-6m,2024-05-10,55,false
SKY-02585,NOW TV,England,Partner,2025-03-03,rolling-monthly,,single,12.14,7,churned,2025-05-05,not_using,none,0.61,2,0-6m,2025-03-27,39,false
SKY-02586,Sky Cinema,England,Retail,2024-06-18,in-contract,2026-06-08,single,11.39,9,active,,,none,0.166,22,1-2yr,2025-11-21,,false
SKY-02587,Sky Broadband,England,Online,2025-11-12,rolling-monthly,,single,41.28,10,churned,2025-12-09,financial_hardship,none,0.859,1,0-6m,2025-10-23,47,false
SKY-02588,Sky Broadband,England,Telesales,2024-06-28,in-contract,2025-12-20,single,31.86,10,active,,,none,0.254,22,1-2yr,2026-02-17,,false
SKY-02589,NOW TV,England,Retail,2025-08-24,rolling-monthly,,triple,13.27,7,active,,,none,0.322,8,6-12m,2026-02-18,,false
SKY-02590,Sky Sports,England,Online,2025-05-06,in-contract,2026-05-01,single,21.54,9,active,,,none,0.17,11,6-12m,2025-12-23,,false
SKY-02591,NOW TV,Wales,Direct,2024-01-27,rolling-monthly,,single,13.84,6,churned,2024-02-07,financial_hardship,none,0.668,1,0-6m,2024-02-01,6,false
SKY-02592,NOW TV,Wales,Partner,2025-08-07,rolling-monthly,,single,5.05,9,active,,,none,0.081,8,6-12m,2026-03-10,,false
SKY-02593,Sky Cinema,England,Retail,2024-07-16,in-contract,2026-07-06,single,19.26,9,active,,,none,0.132,21,1-2yr,2026-03-01,,false
SKY-02594,Sky Mobile,England,Telesales,2025-03-09,in-contract,2027-02-27,single,32.57,6,active,,,none,0.251,13,1-2yr,2025-10-09,,false
SKY-02595,Sky Broadband,England,Retail,2024-07-25,OOC,2025-04-06,triple,46.23,10,active,,,none,0.114,21,1-2yr,2026-03-15,,false
SKY-02596,Sky Cinema,England,Online,2025-11-22,rolling-monthly,,single,18.29,9,active,,,none,0.131,5,0-6m,2025-11-06,,false
SKY-02597,Sky Mobile,England,Online,2024-10-22,in-contract,2026-10-12,single,27.93,6,active,,,none,0.135,18,1-2yr,2025-11-29,,false
SKY-02598,NOW TV,England,Telesales,2024-06-06,rolling-monthly,,single,14.56,9,churned,2025-02-17,not_using,none,0.936,8,6-12m,2025-01-15,33,false
SKY-02599,Sky Sports,England,Retail,2025-08-27,rolling-monthly,,single,25.54,9,active,,,none,0.312,8,6-12m,2025-10-20,,false
SKY-02600,Sky Protect,Scotland,Telesales,2024-03-25,in-contract,2025-03-20,double,27.92,10,active,,,none,0.045,25,2-5yr,2025-12-03,,false
SKY-02601,Sky Broadband,England,Retail,2024-02-01,in-contract,2025-01-26,single,30.55,4,active,,,none,0.199,26,2-5yr,2026-02-12,,false
SKY-02602,Sky Sports,England,Telesales,2025-02-23,in-contract,2026-02-18,single,26.57,10,churned,2025-02-25,financial_hardship,none,0.876,0,0-6m,2025-02-07,18,false
SKY-02603,Sky Protect,Scotland,Online,2025-06-21,in-contract,2026-12-13,double,13.86,0,churned,2025-07-16,price,none,0.84,1,0-6m,2025-05-23,54,false
SKY-02604,NOW TV,England,Direct,2025-08-17,OOC,2025-09-03,single,7.04,10,churned,2026-02-28,moved,none,0.861,6,6-12m,2026-02-07,21,false
SKY-02605,Sky Protect,England,Direct,2025-09-14,in-contract,2026-09-09,single,10.81,9,active,,,none,0.293,7,6-12m,2026-02-20,,false
SKY-02606,Sky Sports,England,Telesales,2025-08-24,in-contract,2027-02-15,single,18.19,10,active,,,none,0.097,8,6-12m,2025-11-21,,false
SKY-02607,NOW TV,England,Direct,2025-10-17,rolling-monthly,,single,12.61,10,active,,,none,0.11,6,6-12m,2026-03-04,,false
SKY-02608,Sky Sports,Wales,Online,2024-01-26,OOC,2025-11-02,single,29.07,10,churned,2024-03-21,financial_hardship,none,0.584,2,0-6m,2024-02-23,27,false
SKY-02609,Sky Broadband,England,Retail,2025-10-18,OOC,2025-06-05,single,27.22,8,churned,2025-12-25,price,none,0.864,2,0-6m,2025-12-18,7,false
SKY-02610,NOW TV,England,Online,2025-06-24,rolling-monthly,,single,7.04,1,churned,2025-12-09,not_using,none,0.608,6,6-12m,2025-10-02,68,false
SKY-02611,Sky Protect,England,Online,2025-09-23,in-contract,2027-03-17,single,15.03,10,churned,2026-01-05,not_using,none,0.641,4,0-6m,2025-11-04,62,false
SKY-02612,NOW TV,England,Direct,2024-09-27,rolling-monthly,,single,8.63,6,active,,,none,0.098,19,1-2yr,2026-02-22,,false
SKY-02613,Sky Cinema,Scotland,Online,2024-05-03,in-contract,2025-10-25,double,20.41,10,active,,,none,0.104,23,1-2yr,2025-12-29,,false
SKY-02614,Sky Cinema,England,Direct,2025-04-24,in-contract,2027-04-14,double,21.03,1,active,,,none,0.054,12,1-2yr,2025-12-29,,false
SKY-02615,Sky Broadband,England,Direct,2024-07-02,in-contract,2025-12-24,single,54.97,1,active,,,none,0.353,21,1-2yr,2025-10-16,,false
SKY-02616,Sky Glass/Sky Q,England,Online,2024-01-11,in-contract,2025-07-04,single,47.28,7,active,,,none,0.009,27,2-5yr,2025-12-06,,false
SKY-02617,Sky Broadband,England,Telesales,2024-05-02,in-contract,2025-10-24,single,53.94,9,active,,,none,0.323,23,1-2yr,2025-11-12,,false
SKY-02618,Sky Mobile,Scotland,Retail,2024-11-03,rolling-monthly,,triple,40.83,9,active,,,none,0.12,17,1-2yr,2025-12-17,,false
SKY-02619,Sky Glass/Sky Q,England,Direct,2025-01-18,in-contract,2026-01-13,single,61.61,6,active,,,none,0.345,15,1-2yr,2025-12-21,,false
SKY-02620,Sky Mobile,England,Partner,2024-10-29,in-contract,2026-04-22,single,23.87,10,active,,,none,0.428,18,1-2yr,2026-03-01,,false
SKY-02621,Sky Cinema,England,Online,2024-09-10,in-contract,2026-03-04,single,15.92,10,churned,2025-09-17,not_using,none,0.657,12,1-2yr,2025-07-27,52,false
SKY-02622,Sky Mobile,England,Online,2025-12-12,OOC,2025-07-05,single,17.2,0,active,,,none,0.242,4,0-6m,2026-03-30,,false
SKY-02623,Sky Protect,England,Telesales,2025-08-06,in-contract,2027-07-27,single,22.05,7,active,,,none,0.289,8,6-12m,2025-11-04,,false
SKY-02624,Sky Mobile,England,Online,2025-03-20,in-contract,2027-03-10,single,30.38,5,active,,,none,0.139,13,1-2yr,2026-01-24,,false
SKY-02625,Sky Broadband,Scotland,Online,2024-11-28,OOC,2025-07-05,single,50.2,10,active,,,none,0.309,17,1-2yr,2025-10-29,,false
SKY-02626,Sky Cinema,England,Telesales,2024-12-17,OOC,2025-09-03,single,15.67,10,churned,2026-03-02,financial_hardship,none,0.842,15,1-2yr,2026-01-02,59,false
SKY-02627,Sky Glass/Sky Q,England,Online,2025-06-26,in-contract,2027-06-16,double,47.82,10,active,,,none,0.26,10,6-12m,2026-03-08,,false
SKY-02628,NOW TV,England,Retail,2024-06-03,rolling-monthly,,single,5.19,9,churned,2024-06-05,price,none,0.957,0,0-6m,2024-03-31,66,false
SKY-02629,NOW TV,England,Telesales,2024-05-25,in-contract,2025-05-20,single,6.38,10,active,,,none,0.081,23,1-2yr,2025-12-26,,false
SKY-02630,Sky Glass/Sky Q,England,Direct,2025-08-17,rolling-monthly,,double,43.63,8,active,,,none,0.211,8,6-12m,2026-01-27,,false
SKY-02631,Sky Sports,England,Direct,2025-02-19,OOC,2026-01-31,double,20.7,9,active,,,none,0.195,14,1-2yr,2026-01-10,,false
SKY-02632,Sky Protect,England,Online,2025-09-10,in-contract,2027-03-04,single,12.85,10,active,,,none,0.525,7,6-12m,2026-03-09,,false
SKY-02633,Sky Cinema,England,Retail,2024-11-09,in-contract,2026-10-30,single,12.25,5,active,,,none,0.223,17,1-2yr,2025-11-04,,false
SKY-02634,Sky Cinema,England,Telesales,2024-01-18,OOC,2025-05-06,triple,25.26,10,churned,2024-01-27,found_better_deal,none,0.71,0,0-6m,2024-01-06,21,false
SKY-02635,Sky Protect,England,Online,2025-12-21,in-contract,2026-12-16,single,14.22,9,active,,,none,0.183,4,0-6m,2026-01-31,,false
SKY-02636,Sky Cinema,England,Online,2024-11-01,in-contract,2026-04-25,double,20.33,5,active,,,none,0.078,17,1-2yr,2025-10-21,,false
SKY-02637,Sky Protect,England,Telesales,2024-09-16,rolling-monthly,,single,18.94,9,active,,,downgrade,0.288,19,1-2yr,2025-12-25,,false
SKY-02638,Sky Protect,England,Retail,2025-11-19,in-contract,2027-05-13,triple,29.8,10,active,,,none,0.182,5,0-6m,2025-10-31,,false
SKY-02639,Sky Cinema,England,Online,2024-07-31,in-contract,2026-07-21,single,12.76,9,churned,2024-09-20,price,none,0.757,2,0-6m,2024-08-29,22,false
SKY-02640,Sky Broadband,England,Online,2025-10-02,in-contract,2027-09-22,double,53.98,10,active,,,none,0.073,6,6-12m,2025-12-12,,false
SKY-02641,Sky Cinema,England,Direct,2024-07-25,OOC,2025-08-04,single,12.55,9,active,,,none,0.456,21,1-2yr,2025-11-12,,false
SKY-02642,Sky Sports,England,Telesales,2024-02-12,in-contract,2025-02-06,single,20.21,9,active,,,none,0.008,26,2-5yr,2026-01-22,,false
SKY-02643,Sky Glass/Sky Q,England,Telesales,2024-05-10,OOC,2025-06-05,single,49.69,10,active,,,none,0.068,23,1-2yr,2026-03-01,,false
SKY-02644,Sky Sports,England,Direct,2024-03-20,in-contract,2026-03-10,single,23.84,0,churned,2025-10-06,price,none,0.726,19,1-2yr,2025-09-26,10,false
SKY-02645,Sky Sports,England,Direct,2024-05-12,in-contract,2026-05-02,double,31.65,9,active,,,none,0.178,23,1-2yr,2026-04-01,,false
SKY-02646,Sky Broadband,England,Direct,2024-04-26,OOC,2025-11-02,triple,50.06,2,active,,,none,0.15,24,2-5yr,2026-03-31,,false
SKY-02647,Sky Broadband,NI,Telesales,2024-12-09,OOC,2026-03-02,single,45.8,2,churned,2025-05-23,found_better_deal,none,0.842,5,0-6m,2025-05-18,5,false
SKY-02648,Sky Broadband,England,Online,2024-09-22,OOC,2026-03-02,triple,57.82,10,active,,,none,0.146,19,1-2yr,2025-10-18,,false
SKY-02649,Sky Sports,England,Online,2024-12-25,in-contract,2025-12-20,single,27.87,8,active,,,none,0.086,16,1-2yr,2025-12-05,,false
SKY-02650,Sky Sports,England,Telesales,2025-03-31,in-contract,2026-09-22,single,29.72,6,active,,,none,0.256,13,1-2yr,2025-10-15,,false
SKY-02651,NOW TV,England,Retail,2025-11-06,rolling-monthly,,triple,19.46,9,active,,,none,0.209,5,0-6m,2025-11-16,,false
SKY-02652,Sky Cinema,England,Telesales,2025-01-07,in-contract,2026-01-02,single,12.01,10,active,,,none,0.216,15,1-2yr,2026-02-07,,false
SKY-02653,Sky Sports,England,Telesales,2025-12-08,OOC,2025-12-02,single,25.23,10,active,,,none,0.109,4,0-6m,2026-01-16,,false
SKY-02654,Sky Cinema,England,Direct,2024-11-29,OOC,2026-01-31,single,16.33,10,active,,,none,0.054,17,1-2yr,2025-10-11,,false
